Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
What Do You See in Your Bot? Lessons from KAS Bank;Digital Technologies for Global Sourcing of Services;;;;10.1007/978-3-030-66834-1_9;Ilan OshriAlbert Plugge;2020;http://link.springer.com/chapter/10.1007/978-3-030-66834-1_9;Chapter
Securing Software Updates for Trains;Critical Information Infrastructures Security;;;;10.1007/978-3-030-37670-3_11;Tatiana Galibus;2020;http://link.springer.com/chapter/10.1007/978-3-030-37670-3_11;Chapter
Development and Design Strategies of Evidence Collection Framework in Cloud Environment;Social Networking and Computational Intelligence;;;;10.1007/978-981-15-2071-6_3;Yunus KhanSunita Varma;2020;http://link.springer.com/chapter/10.1007/978-981-15-2071-6_3;Chapter
An Insight into Decisive Factors in Cloud Provider Selection with a Focus on Security;Computer Security;;;;10.1007/978-3-030-42048-2_19;Sebastian PapeJelena Stankovic;2020;http://link.springer.com/chapter/10.1007/978-3-030-42048-2_19;Chapter
Develop Ten Security Analytics Metrics for Big Data on the Cloud;Advances in Data Sciences, Security and Applications;;;;10.1007/978-981-15-0372-6_36;Yong WangBharat S. RawalQiang Duan;2020;http://link.springer.com/chapter/10.1007/978-981-15-0372-6_36;Chapter
Defining Instance Spanning Constraint Patterns for Business Processes Based on Proclets;Conceptual Modeling;;;;10.1007/978-3-030-62522-1_11;Karolin WinterStefanie Rinderle-Ma;2020;http://link.springer.com/chapter/10.1007/978-3-030-62522-1_11;Chapter
Multi-agent Model of Energy Consumption at the Metallurgical Enterprise;Advances in Design, Simulation and Manufacturing III;;;;10.1007/978-3-030-50794-7_16;Sergey KiykoEvgeniy DruzhininOleksandr ProkhorovBohdan Haidabrus;2020;http://link.springer.com/chapter/10.1007/978-3-030-50794-7_16;Chapter
Managing the Complexity of Processing Financial Data at Scale - An Experience Report;Complex Systems Design & Management;;;;10.1007/978-3-030-34843-4_2;Sebastian FrischbierMario PaicAlexander EchlerChristian Roth;2020;http://link.springer.com/chapter/10.1007/978-3-030-34843-4_2;Chapter
Cyber Safety Awareness Framework for South African Schools;Software Engineering Perspectives in Intelligent Systems;;;;10.1007/978-3-030-63322-6_67;Dorothy ScholtzElmarie KritzingerAdele Botha;2020;http://link.springer.com/chapter/10.1007/978-3-030-63322-6_67;Chapter
Cyber Safety Awareness Framework for South African Schools to Enhance Cyber Safety Awareness;Applied Informatics and Cybernetics in Intelligent Systems;;;;10.1007/978-3-030-51974-2_19;Dorothy ScholtzElmarie KritzingerAdele Botha;2020;http://link.springer.com/chapter/10.1007/978-3-030-51974-2_19;Chapter
Incorporating Blockchain into Role Engineering: A Reference Architecture Using ISO/IEC/IEEE 42010 Notation;17th International Conference on Information Technology–New Generations (ITNG 2020);;;;10.1007/978-3-030-43020-7_25;Aqsa RashidAsif MasoodHaider Abbas;2020;http://link.springer.com/chapter/10.1007/978-3-030-43020-7_25;Chapter
Exploratory Study of PaaS Adoption Determinants Using Experimentally Augmented Delphi Process;Information Technology for Management: Current Research and Future Directions;;;;10.1007/978-3-030-43353-6_13;Alalaa Tashkandi;2020;http://link.springer.com/chapter/10.1007/978-3-030-43353-6_13;Chapter
Cloud Computing Framework for e-Health Security Requirements and Security Policy Rules Case Study: A European Cloud-Based Health System;Trust, Privacy and Security in Digital Business;;;;10.1007/978-3-030-58986-8_2;Dimitra GeorgiouCostas Lambrinoudakis;2020;http://link.springer.com/chapter/10.1007/978-3-030-58986-8_2;Chapter
Load Distribution Challenges with Virtual Computing;Intelligent Computing in Engineering;;;;10.1007/978-981-15-2780-7_7;Neha TyagiAjay RanaVineet Kansal;2020;http://link.springer.com/chapter/10.1007/978-981-15-2780-7_7;Chapter
Protecting Personal Data Within a South African Organisation;Information and Cyber Security;;;;10.1007/978-3-030-66039-0_4;Mitesh SinghColin PilkingtonWynand van Staden;2020;http://link.springer.com/chapter/10.1007/978-3-030-66039-0_4;Chapter
From ISO/IEC 27002:2013 Information Security Controls to Personal Data Protection Controls: Guidelines for GDPR Compliance;Computer Security;;;;10.1007/978-3-030-42048-2_16;Vasiliki DiamantopoulouAggeliki TsohouMaria Karyda;2020;http://link.springer.com/chapter/10.1007/978-3-030-42048-2_16;Chapter
Cybersecurity Risks and Situation Awareness: Audit Committees’ Appraisal;Advances in Human Factors in Cybersecurity;;;;10.1007/978-3-030-52581-1_11;Stéphanie ThiéryDidier Fass;2020;http://link.springer.com/chapter/10.1007/978-3-030-52581-1_11;Chapter
The Vacuity of the Open Source Security Testing Methodology Manual;Security Standardisation Research;;;;10.1007/978-3-030-64357-7_6;Martin R. AlbrechtRikke Bjerg Jensen;2020;http://link.springer.com/chapter/10.1007/978-3-030-64357-7_6;Chapter
Development of Risk Controlling Mechanism and Tools for Agile Projects in Telecommunications;Internet of Things, Smart Spaces, and Next Generation Networks and Systems;;;;10.1007/978-3-030-65729-1_23;Sergei GrishuninSvetlana SuloevaTatyana NekrasovaEkaterina Burova;2020;http://link.springer.com/chapter/10.1007/978-3-030-65729-1_23;Chapter
Factors Impacting Successful BPMS Adoption and Use: A South African Financial Services Case Study;Enterprise, Business-Process and Information Systems Modeling;;;;10.1007/978-3-030-49418-6_4;Ashley KoopmanLisa F. Seymour;2020;http://link.springer.com/chapter/10.1007/978-3-030-49418-6_4;Chapter
Corporate Governance and Its Association with Audit Opinion: The Case of Greece;Advances in Longitudinal Data Methods in Applied Economic Research;;;;10.1007/978-3-030-63970-9_25;Georgia BoskouMaria TsipouridouCharalambos Spathis;2021;http://link.springer.com/chapter/10.1007/978-3-030-63970-9_25;Chapter
Authorization Strategies and Classification of Access Control Models;Future Data and Security Engineering;;;;10.1007/978-3-030-91387-8_11;Aya MohamedDagmar AuerDaniel HoferJosef Küng;2021;http://link.springer.com/chapter/10.1007/978-3-030-91387-8_11;Chapter
Assignment of Actors to Activities at Process-Oriented Applications: A Research Agenda;The Practice of Enterprise Modeling;;;;10.1007/978-3-030-91279-6_20;Thomas BauerRalf Laue;2021;http://link.springer.com/chapter/10.1007/978-3-030-91279-6_20;Chapter
Shared Access Control Models for Big Data: A Perspective Study and Analysis;Proceedings of International Conference on Intelligent Computing, Information and Control Systems;;;;10.1007/978-981-15-8443-5_33;K. VijayalakshmiV. Jayalakshmi;2021;http://link.springer.com/chapter/10.1007/978-981-15-8443-5_33;Chapter
A Model for Strengthening the Quality of Local Government Financial Statements;Complex, Intelligent and Software Intensive Systems;;;;10.1007/978-3-030-50454-0_44;Khoirul FuadWinarsihKhoirin Nisa;2021;http://link.springer.com/chapter/10.1007/978-3-030-50454-0_44;Chapter
Internal Control and Internal Auditing Definitions;Economic Systems in the New Era: Stable Systems in an Unstable World;;;;10.1007/978-3-030-60929-0_94;V. A. PiskunovT. M. Tarasova;2021;http://link.springer.com/chapter/10.1007/978-3-030-60929-0_94;Chapter
Humans, Processes and Robots: A Journey to Hyperautomation;Business Process Management: Blockchain and Robotic Process Automation Forum;;;;10.1007/978-3-030-85867-4_1;Andrés Jiménez-Ramírez;2021;http://link.springer.com/chapter/10.1007/978-3-030-85867-4_1;Chapter
Research on Security of Access Control for Cloud Computing Environment;Security, Privacy, and Anonymity in Computation, Communication, and Storage;;;;10.1007/978-3-030-68851-6_10;Zhengdong CuiFeng Xu;2021;http://link.springer.com/chapter/10.1007/978-3-030-68851-6_10;Chapter
Privacy-Preserving Attribute-Based Access Control in Education Information Systems;Future Data and Security Engineering. Big Data, Security and Privacy, Smart City and Industry 4.0 Applications;;;;10.1007/978-981-16-8062-5_22;Tran Khanh DangXuan Tinh ChuThe Huy Tran;2021;http://link.springer.com/chapter/10.1007/978-981-16-8062-5_22;Chapter
ConTra Corona: Contact Tracing against the Coronavirus by Bridging the Centralized–Decentralized Divide for Stronger Privacy;Advances in Cryptology – ASIACRYPT 2021;;;;10.1007/978-3-030-92075-3_23;Wasilij BeskorovajnovFelix DörreGunnar HartungAlexander KochJörn Müller-QuadeThorsten Strufe;2021;http://link.springer.com/chapter/10.1007/978-3-030-92075-3_23;Chapter
Integration in and Between Earth Observation Research Centers for Achieving Sustainable Development;Information Technology in Disaster Risk Reduction;;;;10.1007/978-3-030-81469-4_17;Todor BranzovKrassimira IvanovaVelichka Milousheva;2021;http://link.springer.com/chapter/10.1007/978-3-030-81469-4_17;Chapter
Security Issues in Cloud Computing;Intelligent Computing and Networking;;;;10.1007/978-981-15-7421-4_6;Akram H. ShaikhB. B. Meshram;2021;http://link.springer.com/chapter/10.1007/978-981-15-7421-4_6;Chapter
Practically Efficient Attribute-Based Encryption for Compartmented and Multilevel Access Structures;E-Business and Telecommunications;;;;10.1007/978-3-030-90428-9_6;Ferucio Laurenţiu ŢipleaAlexandru IoniţăAnca Maria Nica;2021;http://link.springer.com/chapter/10.1007/978-3-030-90428-9_6;Chapter
RootAsRole: Towards a Secure Alternative to sudo/su Commands for Home Users and SME Administrators;ICT Systems Security and Privacy Protection;;;;10.1007/978-3-030-78120-0_13;Ahmad Samer WazanDavid W. ChadwickRemi VenantRomain LabordeAbdelmalek Benzekri;2021;http://link.springer.com/chapter/10.1007/978-3-030-78120-0_13;Chapter
An Overview of the Main Types of University Control in the Leading Countries of the World;Industry Competitiveness: Digitalization, Management, and Integration;;;;10.1007/978-3-030-80485-5_111;Irina F. VetrovaAinara N. AmerslanovaYana S. Yuretskaya;2021;http://link.springer.com/chapter/10.1007/978-3-030-80485-5_111;Chapter
A Comprehensive and Critical Analysis of Cross-Domain Federated Identity Management Deployments;ICT Systems and Sustainability;;;;10.1007/978-981-15-8289-9_34;Tejaswini ApteJatinderkumar R. Saini;2021;http://link.springer.com/chapter/10.1007/978-981-15-8289-9_34;Chapter
The Specifics of the Management System of a Municipal Institution;Digital Economy and the New Labor Market: Jobs, Competences and Innovative HR Technologies;;;;10.1007/978-3-030-60926-9_81;S. I. SotskovaV. P. Fomin;2021;http://link.springer.com/chapter/10.1007/978-3-030-60926-9_81;Chapter
Resolving Policy Conflicts for Cross-Domain Access Control: A Double Auction Approach;Computational Science – ICCS 2021;;;;10.1007/978-3-030-77961-0_43;Yunchuan GuoXiyang SunMingjie YuFenghua LiKui GengZifu Li;2021;http://link.springer.com/chapter/10.1007/978-3-030-77961-0_43;Chapter
An OWASP Top Ten Driven Survey on Web Application Protection Methods;Risks and Security of Internet and Systems;;;;10.1007/978-3-030-68887-5_14;Ouissem Ben FredjOmar CheikhrouhouMoez KrichenHabib HamamAbdelouahid Derhab;2021;http://link.springer.com/chapter/10.1007/978-3-030-68887-5_14;Chapter
Software License Audit and Security Implications;Cybersecurity, Privacy and Freedom Protection in the Connected World;;;;10.1007/978-3-030-68534-8_12;Wee Kiat YangAmin Hosseinian-FarLuai JraisatEaswaramoorthy Rangaswamy;2021;http://link.springer.com/chapter/10.1007/978-3-030-68534-8_12;Chapter
Automating the Evaluation of Trustworthiness;Trust, Privacy and Security in Digital Business;;;;10.1007/978-3-030-86586-3_2;Marc SelChris J. Mitchell;2021;http://link.springer.com/chapter/10.1007/978-3-030-86586-3_2;Chapter
An Example of Privacy and Data Protection Best Practices for Biometrics Data Processing in Border Control: Lesson Learned from SMILE;Intelligent Technologies and Applications;;;;10.1007/978-3-030-71711-7_29;Mohamed AbomharaSule Yildirim Yayilgan;2021;http://link.springer.com/chapter/10.1007/978-3-030-71711-7_29;Chapter
A Study on Risk Management Practices in Online Banking in Bahrain;Advanced Machine Learning Technologies and Applications;;;;10.1007/978-981-15-3383-9_53;Aysha Saud Al-AjmiGagan KukrejaShahram Sarkani;2021;http://link.springer.com/chapter/10.1007/978-981-15-3383-9_53;Chapter
Top Threats to Cloud: A Three-Dimensional Model of Cloud Security Assurance;Computer Networks and Inventive Communication Technologies;;;;10.1007/978-981-15-9647-6_53;Rakesh KumarRinkaj Goyal;2021;http://link.springer.com/chapter/10.1007/978-981-15-9647-6_53;Chapter
Technique for Internal Control of Company’s Equity;Advances in Digital Science;;;;10.1007/978-3-030-71782-7_4;I. N. BogatayaE. M. EvstafyevaDenis Lavrov;2021;http://link.springer.com/chapter/10.1007/978-3-030-71782-7_4;Chapter
Deploy—Web Hosting Using Docker Container;Advances in Computing and Network Communications;;;;10.1007/978-981-33-6977-1_26;Minto SunnySen ShajiSheen SabuUdith UthamanGemini George;2021;http://link.springer.com/chapter/10.1007/978-981-33-6977-1_26;Chapter
A Theoretical Underpinning for Examining Insider Attacks Leveraging the Fraud Pentagon;Human Aspects of Information Security and Assurance;;;;10.1007/978-3-030-81111-2_15;Keshnee Padayachee;2021;http://link.springer.com/chapter/10.1007/978-3-030-81111-2_15;Chapter
Global Challenges of Mobile Communication;Design, Operation  and Evaluation of  Mobile Communications;;;;10.1007/978-3-030-77025-9_21;Taowen Le;2021;http://link.springer.com/chapter/10.1007/978-3-030-77025-9_21;Chapter
Best Practices for Cloud Data Protection and Key Management;Proceedings of the Future Technologies Conference (FTC) 2021, Volume 3;;;;10.1007/978-3-030-89912-7_10;Ashvin KamarajuAsad AliRohini Deepak;2022;http://link.springer.com/chapter/10.1007/978-3-030-89912-7_10;Chapter
Towards Employing Process Mining for Role Based Access Control Analysis: A Systematic Literature Review;Proceedings of the Future Technologies Conference (FTC) 2021, Volume 1;;;;10.1007/978-3-030-89906-6_58;Rawan Alrahili;2022;http://link.springer.com/chapter/10.1007/978-3-030-89906-6_58;Chapter
RBPMN - The Power of Roles for Business Process Modeling with BPMN;Enterprise, Business-Process and Information Systems Modeling;;;;10.1007/978-3-031-07475-2_3;Tarek SkoutiFrank J. FurrerSusanne Strahringer;2022;http://link.springer.com/chapter/10.1007/978-3-031-07475-2_3;Chapter
Segregation of Duties in Business Architecture Models;Electronic Governance and Open Society: Challenges in Eurasia;;;;10.1007/978-3-031-04238-6_4;Małgorzata Pańkowska;2022;http://link.springer.com/chapter/10.1007/978-3-031-04238-6_4;Chapter
Mining Attribute-Based Access Control Policies;Information Systems Security;;;;10.1007/978-3-031-23690-7_11;Maryam DavariMohammad Zulkernine;2022;http://link.springer.com/chapter/10.1007/978-3-031-23690-7_11;Chapter
A Framework for Privacy and Security Requirements Analysis and Conflict Resolution for Supporting GDPR Compliance Through Privacy-by-Design;Evaluation of Novel Approaches to Software Engineering;;;;10.1007/978-3-030-96648-5_4;Duaa AlkubaisyLuca PirasMohammed Ghazi Al-ObeidallahKarl CoxHaralambos Mouratidis;2022;http://link.springer.com/chapter/10.1007/978-3-030-96648-5_4;Chapter
Effect of Encryption Delay on FTP and VoIP Traffic Based on TCP/UDP;Proceedings of International Conference on Information Technology and Applications;;;;10.1007/978-981-16-7618-5_50;Muhammad ArifMuhammad Asif HabibNasir MahmoodAsadullah TariqMudassar Ahmad;2022;http://link.springer.com/chapter/10.1007/978-981-16-7618-5_50;Chapter
Integration of Attribute-Based Access Control in Microservices Architecture;ICT Systems and Sustainability;;;;10.1007/978-981-16-5987-4_69;Amandeep SinghVinay RajSadam Ravichandra;2022;http://link.springer.com/chapter/10.1007/978-981-16-5987-4_69;Chapter
A Literature Review to Analyze the State of the Art of Virtual Power Plants in Context of Information Security;Advances and New Trends in Environmental Informatics;;;;10.1007/978-3-030-88063-7_4;Erfan KozaAsiye Öztürk;2022;http://link.springer.com/chapter/10.1007/978-3-030-88063-7_4;Chapter
